XCoord;YCoord;GRIDCODE;REGION
4150000.00000000;1650000.00000000;100kmE41N16;Mediterranean Sea
4252608.69565217;1653478.26086957;100kmE42N16;Mediterranean Sea
4350000.00000000;1650000.00000000;100kmE43N16;Mediterranean Sea
4446521.73913043;1649130.43478261;100kmE44N16;Mediterranean Sea
4518000.00000000;1646000.00000000;100kmE45N16;Mediterranean Sea
4650000.00000000;1690000.00000000;100kmE46N16;Mediterranean Sea
4856666.66666667;1634000.00000000;100kmE48N16;Mediterranean Sea
4950000.00000000;1650000.00000000;100kmE49N16;Mediterranean Sea
5050000.00000000;1650000.00000000;100kmE50N16;Mediterranean Sea
5150000.00000000;1650000.00000000;100kmE51N16;Mediterranean Sea
5238888.88888889;1642222.22222222;100kmE52N16;Mediterranean Sea
2350000.00000000;1750000.00000000;100kmE23N17;North-east Atlantic Ocean
2450000.00000000;1750000.00000000;100kmE24N17;North-east Atlantic Ocean
2550000.00000000;1750000.00000000;100kmE25N17;North-east Atlantic Ocean
2640000.00000000;1735714.28571429;100kmE26N17;North-east Atlantic Ocean
2755000.00000000;1710000.00000000;100kmE27N17;North-east Atlantic Ocean
2810000.00000000;1710000.00000000;100kmE28N17;North-east Atlantic Ocean
3461250.00000000;1737500.00000000;100kmE34N17;Mediterranean Sea
3543684.21052632;1740526.31578947;100kmE35N17;Mediterranean Sea
3650000.00000000;1750000.00000000;100kmE36N17;Mediterranean Sea
3750000.00000000;1750000.00000000;100kmE37N17;Mediterranean Sea
3850000.00000000;1750000.00000000;100kmE38N17;Mediterranean Sea
3950000.00000000;1750000.00000000;100kmE39N17;Mediterranean Sea
4050000.00000000;1750000.00000000;100kmE40N17;Mediterranean Sea
4140000.00000000;1741111.11111111;100kmE41N17;Mediterranean Sea
4254615.38461538;1726923.07692308;100kmE42N17;Mediterranean Sea
4350000.00000000;1750000.00000000;100kmE43N17;Mediterranean Sea
4450000.00000000;1750000.00000000;100kmE44N17;Mediterranean Sea
4546521.73913043;1750869.56521739;100kmE45N17;Mediterranean Sea
4651818.18181818;1751818.18181818;100kmE46N17;Mediterranean Sea
4746000.00000000;1770000.00000000;100kmE47N17;Mediterranean Sea
4814000.00000000;1766000.00000000;100kmE48N17;Mediterranean Sea
4961764.70588235;1740588.23529412;100kmE49N17;Mediterranean Sea
5050000.00000000;1750000.00000000;100kmE50N17;Mediterranean Sea
5150000.00000000;1750000.00000000;100kmE51N17;Mediterranean Sea
5213333.33333333;1743333.33333333;100kmE52N17;Mediterranean Sea
5683333.33333333;1783333.33333333;100kmE56N17;Mediterranean Sea
5716666.66666667;1783333.33333333;100kmE57N17;Mediterranean Sea
6190000.00000000;1730000.00000000;100kmE61N17;Mediterranean Sea
6244666.66666667;1731333.33333333;100kmE62N17;Mediterranean Sea
6350000.00000000;1715714.28571429;100kmE63N17;Mediterranean Sea
6445000.00000000;1745000.00000000;100kmE64N17;Mediterranean Sea
6562222.22222222;1752222.22222222;100kmE65N17;Mediterranean Sea
6618571.42857143;1735714.28571429;100kmE66N17;Mediterranean Sea
1650000.00000000;1850000.00000000;100kmE16N18;North-east Atlantic Ocean
1750000.00000000;1850000.00000000;100kmE17N18;North-east Atlantic Ocean
1850000.00000000;1850000.00000000;100kmE18N18;North-east Atlantic Ocean
1950000.00000000;1850000.00000000;100kmE19N18;North-east Atlantic Ocean
2050000.00000000;1850000.00000000;100kmE20N18;North-east Atlantic Ocean
2350000.00000000;1850000.00000000;100kmE23N18;North-east Atlantic Ocean
2450000.00000000;1850000.00000000;100kmE24N18;North-east Atlantic Ocean
2550000.00000000;1850000.00000000;100kmE25N18;North-east Atlantic Ocean
2625000.00000000;1855000.00000000;100kmE26N18;North-east Atlantic Ocean
3481111.11111111;1854444.44444444;100kmE34N18;Mediterranean Sea
3543684.21052632;1859473.68421053;100kmE35N18;Mediterranean Sea
3634285.71428571;1847142.85714286;100kmE36N18;Mediterranean Sea
3778571.42857143;1830000.00000000;100kmE37N18;Mediterranean Sea
3856000.00000000;1842000.00000000;100kmE38N18;Mediterranean Sea
3950000.00000000;1850000.00000000;100kmE39N18;Mediterranean Sea
4050000.00000000;1850000.00000000;100kmE40N18;Mediterranean Sea
4130000.00000000;1850000.00000000;100kmE41N18;Mediterranean Sea
4357619.04761905;1848095.23809524;100kmE43N18;Mediterranean Sea
4450000.00000000;1850000.00000000;100kmE44N18;Mediterranean Sea
4550000.00000000;1850000.00000000;100kmE45N18;Mediterranean Sea
4650000.00000000;1850000.00000000;100kmE46N18;Mediterranean Sea
4747391.30434783;1846521.73913043;100kmE47N18;Mediterranean Sea
4810000.00000000;1820000.00000000;100kmE48N18;Mediterranean Sea
4964666.66666667;1860666.66666667;100kmE49N18;Mediterranean Sea
5052727.27272727;1844545.45454545;100kmE50N18;Mediterranean Sea
5142222.22222222;1838888.88888889;100kmE51N18;Mediterranean Sea
5210000.00000000;1810000.00000000;100kmE52N18;Mediterranean Sea
6050000.00000000;2450000.00000000;100kmE60N24;Black Sea
6150000.00000000;2450000.00000000;100kmE61N24;Black Sea
6246666.66666667;2463333.33333333;100kmE62N24;Black Sea
6343333.33333333;2478888.88888889;100kmE63N24;Black Sea
6451538.46153846;2473076.92307692;100kmE64N24;Black Sea
6550000.00000000;2470000.00000000;100kmE65N24;Black Sea
6641666.66666667;2473333.33333333;100kmE66N24;Black Sea
6710000.00000000;2490000.00000000;100kmE67N24;Black Sea
750000.00000000;2550000.00000000;100kmE7N25;North-east Atlantic Ocean
850000.00000000;2550000.00000000;100kmE8N25;North-east Atlantic Ocean
950000.00000000;2550000.00000000;100kmE9N25;North-east Atlantic Ocean
1039473.68421053;2544736.84210526;100kmE10N25;North-east Atlantic Ocean
1150000.00000000;2565000.00000000;100kmE11N25;North-east Atlantic Ocean
1258000.00000000;2556000.00000000;100kmE12N25;North-east Atlantic Ocean
1350000.00000000;2550000.00000000;100kmE13N25;North-east Atlantic Ocean
1450000.00000000;2550000.00000000;100kmE14N25;North-east Atlantic Ocean
1550000.00000000;2550000.00000000;100kmE15N25;North-east Atlantic Ocean
2450000.00000000;2550000.00000000;100kmE24N25;North-east Atlantic Ocean
2550000.00000000;2550000.00000000;100kmE25N25;North-east Atlantic Ocean
2650000.00000000;2550000.00000000;100kmE26N25;North-east Atlantic Ocean
2750000.00000000;2550000.00000000;100kmE27N25;North-east Atlantic Ocean
2850000.00000000;2550000.00000000;100kmE28N25;North-east Atlantic Ocean
2950000.00000000;2550000.00000000;100kmE29N25;North-east Atlantic Ocean
3050000.00000000;2550000.00000000;100kmE30N25;North-east Atlantic Ocean
3150000.00000000;2550000.00000000;100kmE31N25;North-east Atlantic Ocean
3250000.00000000;2550000.00000000;100kmE32N25;North-east Atlantic Ocean
3350000.00000000;2550000.00000000;100kmE33N25;North-east Atlantic Ocean
3413333.33333333;2550000.00000000;100kmE34N25;North-east Atlantic Ocean
5862222.22222222;2545555.55555556;100kmE58N25;Black Sea
5950000.00000000;2550000.00000000;100kmE59N25;Black Sea
6050000.00000000;2550000.00000000;100kmE60N25;Black Sea
6150000.00000000;2550000.00000000;100kmE61N25;Black Sea
6250000.00000000;2550000.00000000;100kmE62N25;Black Sea
6350000.00000000;2550000.00000000;100kmE63N25;Black Sea
6450000.00000000;2550000.00000000;100kmE64N25;Black Sea
6550000.00000000;2550000.00000000;100kmE65N25;Black Sea
6650000.00000000;2550000.00000000;100kmE66N25;Black Sea
6750000.00000000;2550000.00000000;100kmE67N25;Black Sea
6821428.57142857;2570000.00000000;100kmE68N25;Black Sea
650000.00000000;2650000.00000000;100kmE6N26;North-east Atlantic Ocean
750000.00000000;2650000.00000000;100kmE7N26;North-east Atlantic Ocean
850000.00000000;2650000.00000000;100kmE8N26;North-east Atlantic Ocean
950000.00000000;2650000.00000000;100kmE9N26;North-east Atlantic Ocean
1050000.00000000;2650000.00000000;100kmE10N26;North-east Atlantic Ocean
1149130.43478261;2653478.26086957;100kmE11N26;North-east Atlantic Ocean
1250000.00000000;2650000.00000000;100kmE12N26;North-east Atlantic Ocean
1350000.00000000;2650000.00000000;100kmE13N26;North-east Atlantic Ocean
1450000.00000000;2650000.00000000;100kmE14N26;North-east Atlantic Ocean
1550000.00000000;2650000.00000000;100kmE15N26;North-east Atlantic Ocean
2550000.00000000;2650000.00000000;100kmE25N26;North-east Atlantic Ocean
2650000.00000000;2650000.00000000;100kmE26N26;North-east Atlantic Ocean
2750000.00000000;2650000.00000000;100kmE27N26;North-east Atlantic Ocean
2850000.00000000;2650000.00000000;100kmE28N26;North-east Atlantic Ocean
2950000.00000000;2650000.00000000;100kmE29N26;North-east Atlantic Ocean
3050000.00000000;2650000.00000000;100kmE30N26;North-east Atlantic Ocean
3150000.00000000;2650000.00000000;100kmE31N26;North-east Atlantic Ocean
3250000.00000000;2650000.00000000;100kmE32N26;North-east Atlantic Ocean
3347391.30434783;2646521.73913043;100kmE33N26;North-east Atlantic Ocean
3410000.00000000;2630000.00000000;100kmE34N26;North-east Atlantic Ocean
5885000.00000000;2645000.00000000;100kmE58N26;Black Sea
5950000.00000000;2650000.00000000;100kmE59N26;Black Sea
6050000.00000000;2650000.00000000;100kmE60N26;Black Sea
5590000.00000000;1830000.00000000;100kmE55N18;Mediterranean Sea
5643750.00000000;1855000.00000000;100kmE56N18;Mediterranean Sea
5750000.00000000;1810000.00000000;100kmE57N18;Mediterranean Sea
6490000.00000000;1820000.00000000;100kmE64N18;Mediterranean Sea
6550000.00000000;1830000.00000000;100kmE65N18;Mediterranean Sea
6610000.00000000;1830000.00000000;100kmE66N18;Mediterranean Sea
1150000.00000000;1950000.00000000;100kmE11N19;North-east Atlantic Ocean
1250000.00000000;1950000.00000000;100kmE12N19;North-east Atlantic Ocean
1350000.00000000;1950000.00000000;100kmE13N19;North-east Atlantic Ocean
1450000.00000000;1950000.00000000;100kmE14N19;North-east Atlantic Ocean
2350000.00000000;1950000.00000000;100kmE23N19;North-east Atlantic Ocean
2450000.00000000;1950000.00000000;100kmE24N19;North-east Atlantic Ocean
2550000.00000000;1950000.00000000;100kmE25N19;North-east Atlantic Ocean
2615714.28571429;1941428.57142857;100kmE26N19;North-east Atlantic Ocean
3490000.00000000;1910000.00000000;100kmE34N19;Mediterranean Sea
3568666.66666667;1947333.33333333;100kmE35N19;Mediterranean Sea
3650000.00000000;1950000.00000000;100kmE36N19;Mediterranean Sea
3750952.38095238;1957619.04761905;100kmE37N19;Mediterranean Sea
3852608.69565217;1953478.26086957;100kmE38N19;Mediterranean Sea
3950000.00000000;1950000.00000000;100kmE39N19;Mediterranean Sea
4050000.00000000;1950000.00000000;100kmE40N19;Mediterranean Sea
4122727.27272727;1946363.63636364;100kmE41N19;Mediterranean Sea
4360000.00000000;1950000.00000000;100kmE43N19;Mediterranean Sea
4448333.33333333;1948333.33333333;100kmE44N19;Mediterranean Sea
4547894.73684211;1939473.68421053;100kmE45N19;Mediterranean Sea
4637272.72727273;1930000.00000000;100kmE46N19;Mediterranean Sea
4710000.00000000;1920000.00000000;100kmE47N19;Mediterranean Sea
4945000.00000000;1915000.00000000;100kmE49N19;Mediterranean Sea
5070000.00000000;1955000.00000000;100kmE50N19;Mediterranean Sea
5110000.00000000;1930000.00000000;100kmE51N19;Mediterranean Sea
5466666.66666667;1946666.66666667;100kmE54N19;Mediterranean Sea
5561111.11111111;1952222.22222222;100kmE55N19;Mediterranean Sea
5645555.55555556;1932222.22222222;100kmE56N19;Mediterranean Sea
1050000.00000000;2050000.00000000;100kmE10N20;North-east Atlantic Ocean
1150000.00000000;2050000.00000000;100kmE11N20;North-east Atlantic Ocean
1250000.00000000;2050000.00000000;100kmE12N20;North-east Atlantic Ocean
1350000.00000000;2050000.00000000;100kmE13N20;North-east Atlantic Ocean
1450000.00000000;2050000.00000000;100kmE14N20;North-east Atlantic Ocean
1550000.00000000;2050000.00000000;100kmE15N20;North-east Atlantic Ocean
2350000.00000000;2050000.00000000;100kmE23N20;North-east Atlantic Ocean
2450000.00000000;2050000.00000000;100kmE24N20;North-east Atlantic Ocean
2550000.00000000;2050000.00000000;100kmE25N20;North-east Atlantic Ocean
2637500.00000000;2060000.00000000;100kmE26N20;North-east Atlantic Ocean
3580000.00000000;2010000.00000000;100kmE35N20;Mediterranean Sea
3658000.00000000;2022000.00000000;100kmE36N20;Mediterranean Sea
3754761.90476190;2043333.33333333;100kmE37N20;Mediterranean Sea
3850000.00000000;2050000.00000000;100kmE38N20;Mediterranean Sea
3950000.00000000;2050000.00000000;100kmE39N20;Mediterranean Sea
4050000.00000000;2050000.00000000;100kmE40N20;Mediterranean Sea
4143333.33333333;2050952.38095238;100kmE41N20;Mediterranean Sea
4236666.66666667;2030000.00000000;100kmE42N20;Mediterranean Sea
4350000.00000000;2050000.00000000;100kmE43N20;Mediterranean Sea
4443333.33333333;2047142.85714286;100kmE44N20;Mediterranean Sea
4530000.00000000;2016666.66666667;100kmE45N20;Mediterranean Sea
4874000.00000000;2078000.00000000;100kmE48N20;Mediterranean Sea
4955263.15789474;2060526.31578947;100kmE49N20;Mediterranean Sea
5048333.33333333;2048333.33333333;100kmE50N20;Mediterranean Sea
5573333.33333333;2040000.00000000;100kmE55N20;Mediterranean Sea
5635000.00000000;2075000.00000000;100kmE56N20;Mediterranean Sea
950000.00000000;2150000.00000000;100kmE9N21;North-east Atlantic Ocean
1050000.00000000;2150000.00000000;100kmE10N21;North-east Atlantic Ocean
1150000.00000000;2150000.00000000;100kmE11N21;North-east Atlantic Ocean
1250000.00000000;2150000.00000000;100kmE12N21;North-east Atlantic Ocean
1350000.00000000;2150000.00000000;100kmE13N21;North-east Atlantic Ocean
1450000.00000000;2150000.00000000;100kmE14N21;North-east Atlantic Ocean
1550000.00000000;2150000.00000000;100kmE15N21;North-east Atlantic Ocean
1650000.00000000;2150000.00000000;100kmE16N21;North-east Atlantic Ocean
2350000.00000000;2150000.00000000;100kmE23N21;North-east Atlantic Ocean
2450000.00000000;2150000.00000000;100kmE24N21;North-east Atlantic Ocean
2550000.00000000;2150000.00000000;100kmE25N21;North-east Atlantic Ocean
2650000.00000000;2150000.00000000;100kmE26N21;North-east Atlantic Ocean
2716666.66666667;2166666.66666667;100kmE27N21;North-east Atlantic Ocean
3790000.00000000;2150000.00000000;100kmE37N21;Mediterranean Sea
3850000.00000000;2150000.00000000;100kmE38N21;Mediterranean Sea
3950000.00000000;2150000.00000000;100kmE39N21;Mediterranean Sea
4050000.00000000;2150000.00000000;100kmE40N21;Mediterranean Sea
4144545.45454545;2152727.27272727;100kmE41N21;Mediterranean Sea
4210000.00000000;2190000.00000000;100kmE42N21;Mediterranean Sea
4345555.55555556;2123333.33333333;100kmE43N21;Mediterranean Sea
4430000.00000000;2110000.00000000;100kmE44N21;Mediterranean Sea
4690000.00000000;2190000.00000000;100kmE46N21;Mediterranean Sea
4748461.53846154;2171538.46153846;100kmE47N21;Mediterranean Sea
4861666.66666667;2150000.00000000;100kmE48N21;Mediterranean Sea
4947272.72727273;2144545.45454545;100kmE49N21;Mediterranean Sea
5038000.00000000;2124000.00000000;100kmE50N21;Mediterranean Sea
5850000.00000000;2150000.00000000;100kmE58N21;Black Sea
950000.00000000;2250000.00000000;100kmE9N22;North-east Atlantic Ocean
1050000.00000000;2250000.00000000;100kmE10N22;North-east Atlantic Ocean
1150000.00000000;2250000.00000000;100kmE11N22;North-east Atlantic Ocean
1244285.71428571;2248095.23809524;100kmE12N22;North-east Atlantic Ocean
1353478.26086957;2249130.43478261;100kmE13N22;North-east Atlantic Ocean
1450000.00000000;2250000.00000000;100kmE14N22;North-east Atlantic Ocean
1550000.00000000;2250000.00000000;100kmE15N22;North-east Atlantic Ocean
1650000.00000000;2250000.00000000;100kmE16N22;North-east Atlantic Ocean
2350000.00000000;2250000.00000000;100kmE23N22;North-east Atlantic Ocean
2450000.00000000;2250000.00000000;100kmE24N22;North-east Atlantic Ocean
2550000.00000000;2250000.00000000;100kmE25N22;North-east Atlantic Ocean
2650000.00000000;2250000.00000000;100kmE26N22;North-east Atlantic Ocean
2720000.00000000;2250000.00000000;100kmE27N22;North-east Atlantic Ocean
3790000.00000000;2220000.00000000;100kmE37N22;Mediterranean Sea
3845384.61538462;2226923.07692308;100kmE38N22;Mediterranean Sea
3925000.00000000;2215000.00000000;100kmE39N22;Mediterranean Sea
4082000.00000000;2226000.00000000;100kmE40N22;Mediterranean Sea
4154761.90476190;2243333.33333333;100kmE41N22;Mediterranean Sea
4246190.47619048;2256666.66666667;100kmE42N22;Mediterranean Sea
4323333.33333333;2243333.33333333;100kmE43N22;Mediterranean Sea
4673076.92307692;2254615.38461538;100kmE46N22;Mediterranean Sea
4732666.66666667;2247333.33333333;100kmE47N22;Mediterranean Sea
4830000.00000000;2210000.00000000;100kmE48N22;Mediterranean Sea
5862727.27272727;2271818.18181818;100kmE58N22;Black Sea
5947142.85714286;2271428.57142857;100kmE59N22;Black Sea
6040000.00000000;2280000.00000000;100kmE60N22;Black Sea
850000.00000000;2350000.00000000;100kmE8N23;North-east Atlantic Ocean
950000.00000000;2350000.00000000;100kmE9N23;North-east Atlantic Ocean
1050000.00000000;2350000.00000000;100kmE10N23;North-east Atlantic Ocean
1150000.00000000;2350000.00000000;100kmE11N23;North-east Atlantic Ocean
1237777.77777778;2344444.44444444;100kmE12N23;North-east Atlantic Ocean
1359473.68421053;2350000.00000000;100kmE13N23;North-east Atlantic Ocean
1450000.00000000;2350000.00000000;100kmE14N23;North-east Atlantic Ocean
1550000.00000000;2350000.00000000;100kmE15N23;North-east Atlantic Ocean
1650000.00000000;2350000.00000000;100kmE16N23;North-east Atlantic Ocean
2450000.00000000;2350000.00000000;100kmE24N23;North-east Atlantic Ocean
2550000.00000000;2350000.00000000;100kmE25N23;North-east Atlantic Ocean
2650000.00000000;2350000.00000000;100kmE26N23;North-east Atlantic Ocean
2725000.00000000;2345000.00000000;100kmE27N23;North-east Atlantic Ocean
3170000.00000000;2390000.00000000;100kmE31N23;North-east Atlantic Ocean
3258571.42857143;2384285.71428571;100kmE32N23;North-east Atlantic Ocean
3346666.66666667;2373333.33333333;100kmE33N23;North-east Atlantic Ocean
4242500.00000000;2317500.00000000;100kmE42N23;Mediterranean Sea
4565000.00000000;2368333.33333333;100kmE45N23;Mediterranean Sea
4641578.94736842;2341578.94736842;100kmE46N23;Mediterranean Sea
4710000.00000000;2310000.00000000;100kmE47N23;Mediterranean Sea
5790000.00000000;2360000.00000000;100kmE57N23;Black Sea
5850000.00000000;2350000.00000000;100kmE58N23;Black Sea
5950000.00000000;2350000.00000000;100kmE59N23;Black Sea
6050000.00000000;2350000.00000000;100kmE60N23;Black Sea
6130000.00000000;2370000.00000000;100kmE61N23;Black Sea
750000.00000000;2450000.00000000;100kmE7N24;North-east Atlantic Ocean
850000.00000000;2450000.00000000;100kmE8N24;North-east Atlantic Ocean
950000.00000000;2450000.00000000;100kmE9N24;North-east Atlantic Ocean
